id,image_date,pixel_count,hectares,bsi,mean_ndvi,compactness,matched_site_reference,lon,lat,season,registered
1454,2026-05-25,17,0.68,0.1242,0.0979,0.068,,-2.17628831263392,52.98822138518728,Spring,False
1455,2026-05-25,6,0.24,0.1112,0.0713,0.156,,-2.195733724330984,52.9872669351532,Spring,False
1456,2026-05-25,20,0.80,0.1120,0.1228,0.174,,-2.1764828727212073,52.985133447151235,Spring,False
1457,2026-05-25,5,0.20,0.1088,0.1162,0.245,,-2.171129333220579,52.98543785415335,Spring,False
1458,2026-05-25,7,0.28,0.1260,0.1199,0.130,,-2.131533735161271,52.98486754546603,Spring,False
1459,2026-05-25,7,0.28,0.1157,0.1042,0.182,,-2.1370288399278445,52.984625023901614,Spring,False
1460,2026-05-25,6,0.24,0.1096,0.0797,0.188,,-2.1711039743838234,52.98209350413975,Spring,False
1461,2026-05-25,15,0.60,0.1090,0.0935,0.082,,-2.1849044452838395,52.97430194520544,Spring,False
1462,2026-05-25,5,0.20,0.1276,0.0818,0.628,,-2.1651690454100123,52.96698518948523,Spring,False
1463,2026-05-25,7,0.28,0.1171,0.1039,0.130,,-2.1697318634280807,52.96597947372465,Spring,False
1464,2026-05-25,6,0.24,0.1370,0.0645,0.754,,-2.1663482863155745,52.96605853230367,Spring,False
1465,2026-05-25,5,0.20,0.1414,0.0549,0.628,,-2.167942248924037,52.96524264403044,Spring,False
1466,2026-05-25,6,0.24,0.1290,-0.0348,0.131,,-2.178640999692725,52.95119116332645,Spring,False
1467,2026-05-25,11,0.44,0.1160,0.1352,0.286,,-2.1831742006436374,52.95022263493401,Spring,False
914,2026-07-09,8,0.32,0.1093,0.0962,0.128,,-2.199719992608081,53.087872644547744,Summer,False
915,2026-07-09,13,0.52,0.1103,0.0682,0.126,,-2.199174986946813,53.08675911605507,Summer,False
916,2026-07-09,5,0.20,0.1110,0.0997,0.194,,-2.199367894046634,53.08552400599255,Summer,False
917,2026-07-09,6,0.24,0.1147,0.1053,0.295,,-2.175177956909719,53.080947939251196,Summer,False
918,2026-07-09,10,0.40,0.1147,0.0953,0.140,60035,-2.2228975944553633,53.07895579554609,Summer,True
919,2026-07-09,22,0.88,0.1362,0.1345,0.157,,-2.176163237749328,53.076969388742434,Summer,False
920,2026-07-09,24,0.96,0.1171,0.0711,0.045,,-2.2184779909621386,53.07583894550637,Summer,False
921,2026-07-09,14,0.56,0.1456,0.1058,0.152,,-2.1994120474862306,53.074867831394776,Summer,False
922,2026-07-09,10,0.40,0.1306,0.1193,0.491,,-2.231863358610562,53.07511254380361,Summer,False
923,2026-07-09,5,0.20,0.1202,0.0799,0.245,,-2.214202409710729,53.07113172771985,Summer,False
924,2026-07-09,42,1.68,0.1401,0.0379,0.068,,-2.218732884813183,53.06970953114274,Summer,False
925,2026-07-09,5,0.20,0.1095,0.0606,0.157,,-2.2142994073221427,53.06908274899248,Summer,False
926,2026-07-09,7,0.28,0.1571,0.0549,0.344,,-2.222691718187652,53.068125898554484,Summer,False
927,2026-07-09,5,0.20,0.1067,0.0857,0.321,,-2.1638850805922707,53.06740873298466,Summer,False
928,2026-07-09,5,0.20,0.1254,0.1148,0.436,,-2.2144809434227315,53.06566791397756,Summer,False
929,2026-07-09,5,0.20,0.1064,0.0747,0.245,,-2.2082433494229194,53.064008450551704,Summer,False
930,2026-07-09,23,0.92,0.1155,0.0596,0.045,,-2.214740417868482,53.06238960730734,Summer,False
931,2026-07-09,23,0.92,0.1097,0.1002,0.063,,-2.1802771743462332,53.06160998178341,Summer,False
932,2026-07-09,24,0.96,0.1067,0.0762,0.065,,-2.2078523076494183,53.06105576967081,Summer,False
933,2026-07-09,5,0.20,0.1154,0.0411,0.157,0256,-2.2117510807776672,53.06151465967601,Summer,True
934,2026-07-09,5,0.20,0.1233,0.0193,0.245,,-2.223817318895715,53.06101865094948,Summer,False
935,2026-07-09,11,0.44,0.1140,0.0672,0.135,,-2.2165237645312925,53.05896045400541,Summer,False
936,2026-07-09,7,0.28,0.1051,0.0761,0.271,,-2.2047920175127507,53.05832457017909,Summer,False
937,2026-07-09,13,0.52,0.1273,0.1080,0.102,,-2.178634378915688,53.05803227901559,Summer,False
938,2026-07-09,6,0.24,0.1137,0.1245,0.156,,-2.1629268671156567,53.05832849283122,Summer,False
939,2026-07-09,9,0.36,0.1196,0.0405,0.110,,-2.1385978522277114,53.057855188058255,Summer,False
940,2026-07-09,8,0.32,0.1141,0.0499,0.112,56734,-2.2115745494605314,53.05810644118284,Summer,True
941,2026-07-09,13,0.52,0.1241,0.1351,0.182,,-2.2172772391245044,53.0575736007381,Summer,False
942,2026-07-09,7,0.28,0.1074,0.0873,0.271,,-2.2042657828827474,53.056805665175006,Summer,False
943,2026-07-09,6,0.24,0.1137,0.1539,0.233,,-2.219208128249908,53.05679336092597,Summer,False
944,2026-07-09,11,0.44,0.1227,0.1202,0.135,,-2.2202357603650285,53.0562225880991,Summer,False
945,2026-07-09,9,0.36,0.1412,0.0576,0.167,,-2.1912199696721593,53.05608700166344,Summer,False
946,2026-07-09,5,0.20,0.1138,0.1182,0.321,,-2.2154247945141265,53.05643286231083,Summer,False
947,2026-07-09,14,0.56,0.1277,0.0677,0.070,,-2.212678498845196,53.056014042644456,Summer,False
948,2026-07-09,6,0.24,0.1150,0.0584,0.385,,-2.2233556637857785,53.05571179217787,Summer,False
949,2026-07-09,7,0.28,0.1222,0.0625,0.220,,-2.2075705775329264,53.05559486452632,Summer,False
950,2026-07-09,20,0.80,0.1208,0.0946,0.279,,-2.218184077393787,53.054841891192154,Summer,False
951,2026-07-09,8,0.32,0.1276,0.0864,0.149,,-2.1679670690597885,53.054236117718006,Summer,False
952,2026-07-09,8,0.32,0.1317,0.0726,0.251,,-2.220491402437968,53.05389514563867,Summer,False
953,2026-07-09,10,0.40,0.1187,0.0885,0.186,,-2.2119308486470595,53.053299375898604,Summer,False
954,2026-07-09,9,0.36,0.1200,0.0815,0.234,,-2.2038743311034397,53.05311588902503,Summer,False
955,2026-07-09,13,0.52,0.1112,0.0873,0.060,,-2.1886732268984583,53.05276272021051,Summer,False
956,2026-07-09,6,0.24,0.1056,0.0492,0.233,,-2.2201222491896666,53.05299376853003,Summer,False
957,2026-07-09,5,0.20,0.1111,0.0837,0.194,,-2.174735422693041,53.052561748282116,Summer,False
958,2026-07-09,6,0.24,0.1146,0.0694,0.131,,-2.1764874336464195,53.05144119756746,Summer,False
959,2026-07-09,14,0.56,0.1143,0.0612,0.110,,-2.2013689477655882,53.05093018028359,Summer,False
960,2026-07-09,9,0.36,0.1088,0.0706,0.144,,-2.1898165269520717,53.051362908957316,Summer,False
961,2026-07-09,18,0.72,0.1110,0.0819,0.052,,-2.1864656375264544,53.05061088619547,Summer,False
962,2026-07-09,8,0.32,0.1080,0.0807,0.128,,-2.188700276877111,53.05055872367279,Summer,False
963,2026-07-09,14,0.56,0.1232,0.0810,0.091,,-2.194806213931234,53.04970445536497,Summer,False
964,2026-07-09,14,0.56,0.1103,0.0720,0.060,,-2.176422501451421,53.04925755698275,Summer,False
965,2026-07-09,5,0.20,0.1101,0.0625,0.194,,-2.199437732970295,53.04956619300207,Summer,False
966,2026-07-09,19,0.76,0.1045,0.0582,0.046,,-2.184949043615476,53.04910066126303,Summer,False
967,2026-07-09,15,0.60,0.1145,0.0821,0.097,60527,-2.1969513739434303,53.0484946565127,Summer,True
968,2026-07-09,16,0.64,0.1093,0.0808,0.095,,-2.174658071446631,53.04763040955063,Summer,False
969,2026-07-09,14,0.56,0.1177,0.0618,0.152,,-2.1549517529887026,53.047578750608785,Summer,False
970,2026-07-09,9,0.36,0.1170,0.0639,0.098,65593,-2.188440903172699,53.046938638477116,Summer,True
971,2026-07-09,65,2.60,0.1188,0.0691,0.023,67128,-2.1955026834955413,53.04544038987591,Summer,True
972,2026-07-09,7,0.28,0.1098,0.1239,0.153,,-2.1996270750301328,53.04716852819128,Summer,False
973,2026-07-09,7,0.28,0.1172,0.0610,0.112,,-2.180201523187243,53.046650985362874,Summer,False
974,2026-07-09,5,0.20,0.1461,0.0491,0.194,,-2.190364803703384,53.04652024596629,Summer,False
975,2026-07-09,6,0.24,0.1254,0.1299,0.295,540,-2.202290839132419,53.046403039698525,Summer,True
976,2026-07-09,5,0.20,0.1206,0.1079,0.245,,-2.208643020568134,53.045456607431625,Summer,False
977,2026-07-09,5,0.20,0.1305,0.0476,0.157,,-2.1831648060043336,53.04546419171706,Summer,False
978,2026-07-09,7,0.28,0.1373,0.1733,0.611,,-2.1499680379032915,53.045257310838224,Summer,False
979,2026-07-09,15,0.60,0.1175,0.0602,0.089,,-2.190741944775483,53.04443722274672,Summer,False
980,2026-07-09,5,0.20,0.1274,0.0338,0.194,,-2.1849139360230154,53.04446935190895,Summer,False
981,2026-07-09,7,0.28,0.1123,0.0392,0.130,,-2.217076861233385,53.043842913658054,Summer,False
982,2026-07-09,21,0.84,0.1203,0.0513,0.064,,-2.2111101300661278,53.04307576664875,Summer,False
983,2026-07-09,6,0.24,0.1131,0.0433,0.188,,-2.213537934444009,53.043151772143695,Summer,False
984,2026-07-09,7,0.28,0.1080,0.0543,0.220,,-2.1930552387233884,53.04304028340054,Summer,False
985,2026-07-09,41,1.64,0.1137,0.0621,0.027,,-2.1895115942858663,53.04188544420648,Summer,False
986,2026-07-09,7,0.28,0.1123,0.0615,0.112,,-2.1842002113461567,53.042543250364545,Summer,False
987,2026-07-09,16,0.64,0.1299,0.1030,0.139,,-2.203091535998274,53.04174504908755,Summer,False
988,2026-07-09,5,0.20,0.1155,0.1481,0.245,,-2.153639861883942,53.041877702728385,Summer,False
989,2026-07-09,30,1.20,0.1171,0.0782,0.045,,-2.208947527030632,53.041317423079086,Summer,False
990,2026-07-09,11,0.44,0.1159,0.1080,0.346,,-2.1998063886008525,53.04167089813664,Summer,False
991,2026-07-09,5,0.20,0.1065,0.0835,0.321,66964,-2.194033697144901,53.04176268618662,Summer,True
992,2026-07-09,6,0.24,0.1173,0.1049,0.295,,-2.1981738001646494,53.04050215244708,Summer,False
993,2026-07-09,12,0.48,0.1222,0.0652,0.130,,-2.1679525297229527,53.04014478591527,Summer,False
994,2026-07-09,5,0.20,0.1169,0.0806,0.245,,-2.181431823320721,53.03930338066778,Summer,False
995,2026-07-09,25,1.00,0.1137,0.0615,0.036,,-2.188513192686381,53.038359443540344,Summer,False
996,2026-07-09,8,0.32,0.1155,0.1060,0.208,,-2.203530445360086,53.03917471300529,Summer,False
997,2026-07-09,10,0.40,0.1167,0.0677,0.097,,-2.1838423246237286,53.03802543743591,Summer,False
998,2026-07-09,5,0.20,0.1201,0.1127,0.245,,-2.1638091601553455,53.03741884272547,Summer,False
999,2026-07-09,16,0.64,0.1121,0.0673,0.056,,-2.16593402139292,53.03589428486627,Summer,False
1000,2026-07-09,29,1.16,0.1091,0.0624,0.031,,-2.164271938151319,53.03401843123014,Summer,False
1001,2026-07-09,19,0.76,0.1125,0.0587,0.135,,-2.201364417667246,53.03521658893464,Summer,False
1002,2026-07-09,5,0.20,0.1072,0.0678,0.321,,-2.1406178350574923,53.03365769795825,Summer,False
1003,2026-07-09,5,0.20,0.1191,0.0800,0.194,,-2.132693988119294,53.033168682879285,Summer,False
1004,2026-07-09,8,0.32,0.1170,0.0477,0.112,,-2.16488012554843,53.03254948614266,Summer,False
1005,2026-07-09,13,0.52,0.1199,0.0857,0.093,,-2.17294815355563,53.031300629569685,Summer,False
1006,2026-07-09,10,0.40,0.1144,0.0580,0.087,,-2.162821964534469,53.031406817859605,Summer,False
1007,2026-07-09,6,0.24,0.1098,0.0651,0.295,,-2.2033625237562116,53.03142753580281,Summer,False
1008,2026-07-09,5,0.20,0.1200,0.0248,0.436,,-2.1895950183170694,53.0302977299781,Summer,False
1009,2026-07-09,8,0.32,0.1081,0.0805,0.175,,-2.1864329641571696,53.03033907195269,Summer,False
1010,2026-07-09,6,0.24,0.1159,0.0436,0.188,,-2.167102050819157,53.03010040408444,Summer,False
1011,2026-07-09,5,0.20,0.1057,0.0475,0.245,,-2.1861542283623616,53.02930335712916,Summer,False
1012,2026-07-09,6,0.24,0.1172,0.1103,0.524,0734,-2.1795500812056017,53.02895833277429,Summer,True
1013,2026-07-09,21,0.84,0.1134,0.0585,0.057,68091,-2.173943809445814,53.02693324688525,Summer,True
1014,2026-07-09,7,0.28,0.1291,0.0921,0.182,,-2.176589186371281,53.02821013966511,Summer,False
1015,2026-07-09,5,0.20,0.1094,0.0808,0.321,,-2.203902432630187,53.027481708673974,Summer,False
1016,2026-07-09,5,0.20,0.1189,0.0560,0.321,,-2.190724385399813,53.02732086071993,Summer,False
1017,2026-07-09,11,0.44,0.1188,0.0878,0.240,59601,-2.178969776660311,53.02644267694373,Summer,True
1018,2026-07-09,10,0.40,0.1196,0.0744,0.087,,-2.1698989515638134,53.02629635904787,Summer,False
1019,2026-07-09,32,1.28,0.1138,0.0430,0.054,,-2.1882127105116633,53.02589012454358,Summer,False
1020,2026-07-09,6,0.24,0.1147,0.0819,0.188,,-2.135976477198305,53.0256232713275,Summer,False
1021,2026-07-09,20,0.80,0.1110,0.0690,0.054,66975,-2.177258486152458,53.02505298441752,Summer,True
1022,2026-07-09,5,0.20,0.1070,0.0546,0.194,,-2.1380362849739583,53.02551236113647,Summer,False
1023,2026-07-09,8,0.32,0.1189,0.1105,0.128,,-2.1936843868244265,53.0253093055491,Summer,False
1024,2026-07-09,6,0.24,0.1223,0.0702,0.385,,-2.1985621356932534,53.024922755843846,Summer,False
1025,2026-07-09,15,0.60,0.1222,0.0676,0.107,59772,-2.1670632107832963,53.024376721131404,Summer,True
1026,2026-07-09,9,0.36,0.1199,0.0907,0.167,66203,-2.173993100255014,53.02410541709226,Summer,True
1027,2026-07-09,9,0.36,0.1132,0.0668,0.144,,-2.203971477099553,53.022651742223076,Summer,False
1028,2026-07-09,5,0.20,0.1231,0.1151,0.194,,-2.1419751344517333,53.02237647626163,Summer,False
1029,2026-07-09,22,0.88,0.1229,0.0932,0.120,,-2.184607153317658,53.02148811756141,Summer,False
1030,2026-07-09,7,0.28,0.1240,0.0924,0.344,64239,-2.1765249408757215,53.022636113427275,Summer,True
1031,2026-07-09,67,2.68,0.1400,0.0516,0.063,,-2.1608149288026075,53.0219087226586,Summer,False
1032,2026-07-09,43,1.72,0.1185,0.0793,0.028,,-2.171564246835616,53.02085689455873,Summer,False
1033,2026-07-09,5,0.20,0.1328,0.1043,0.436,,-2.187843265753542,53.021943396717944,Summer,False
1034,2026-07-09,7,0.28,0.1188,0.0863,0.344,61710,-2.1786304700763917,53.021674653254,Summer,True
1035,2026-07-09,17,0.68,0.1230,0.0633,0.068,0438,-2.1650212988039828,53.02081237017123,Summer,True
1036,2026-07-09,5,0.20,0.1089,0.0746,0.321,,-2.1923301093840486,53.021182861490864,Summer,False
1037,2026-07-09,7,0.28,0.1543,0.0812,0.611,64923,-2.176344756223789,53.02091398932648,Summer,True
1038,2026-07-09,21,0.84,0.1155,0.0690,0.061,436,-2.179723585043572,53.0194390647693,Summer,True
1039,2026-07-09,5,0.20,0.1045,0.0781,0.194,,-2.185559775288814,53.01969834925441,Summer,False
1040,2026-07-09,8,0.32,0.1219,0.0884,0.208,,-2.1750443124953107,53.019585423303745,Summer,False
1041,2026-07-09,16,0.64,0.1289,0.0980,0.223,,-2.2018585701895677,53.01865592128281,Summer,False
1042,2026-07-09,21,0.84,0.1129,0.0785,0.064,,-2.1855569149289433,53.01804080912184,Summer,False
1043,2026-07-09,10,0.40,0.1168,0.0622,0.087,,-2.168771661110545,53.018233753588824,Summer,False
1044,2026-07-09,7,0.28,0.1095,0.0798,0.153,,-2.1761508605427298,53.01767636992205,Summer,False
1045,2026-07-09,10,0.40,0.1174,0.0490,0.109,,-2.169214569969514,53.01690637803677,Summer,False
1046,2026-07-09,8,0.32,0.1210,0.0669,0.175,,-2.196704894156806,53.01721659212024,Summer,False
1047,2026-07-09,16,0.64,0.1171,0.0611,0.114,,-2.1927759650743712,53.016066284000885,Summer,False
1048,2026-07-09,6,0.24,0.1202,0.0878,0.156,64276,-2.1507881516551515,53.01545175479252,Summer,True
1049,2026-07-09,8,0.32,0.1218,0.0738,0.175,,-2.2002036194389225,53.01544224252047,Summer,False
1050,2026-07-09,44,1.76,0.1182,0.0821,0.051,,-2.168998832119516,53.013816511509205,Summer,False
1051,2026-07-09,6,0.24,0.1120,0.0818,0.188,,-2.1531863658399923,53.01477964640658,Summer,False
1052,2026-07-09,52,2.08,0.1367,0.1260,0.102,,-2.165050646032796,53.014365643051946,Summer,False
1053,2026-07-09,5,0.20,0.1195,0.0423,0.157,,-2.1932407395699043,53.01392540548701,Summer,False
1054,2026-07-09,5,0.20,0.1045,0.0768,0.321,159,-2.1915226114434554,53.01333840002953,Summer,True
1055,2026-07-09,5,0.20,0.1225,0.0835,0.321,,-2.1649445462263786,53.01261536953679,Summer,False
1056,2026-07-09,7,0.28,0.1413,0.0995,0.271,,-2.1667920970553958,53.01265401279512,Summer,False
1057,2026-07-09,13,0.52,0.1324,0.0980,0.638,,-2.1999975412702826,53.012635048373575,Summer,False
1058,2026-07-09,5,0.20,0.1144,0.0684,0.194,62171,-2.211877209386336,53.01207264530809,Summer,True
1059,2026-07-09,8,0.32,0.1122,0.1145,0.098,,-2.131992208771467,53.010559010346874,Summer,False
1060,2026-07-09,5,0.20,0.1488,0.0797,0.245,,-2.161815640457276,53.01101117516552,Summer,False
1061,2026-07-09,13,0.52,0.1175,0.0751,0.113,69145,-2.1829519441410943,53.010596758268406,Summer,True
1062,2026-07-09,21,0.84,0.1211,0.0752,0.069,,-2.1580264814581986,53.00935599188665,Summer,False
1063,2026-07-09,5,0.20,0.1040,0.1021,0.245,,-2.1630252727316246,53.010120726769905,Summer,False
1064,2026-07-09,6,0.24,0.1115,0.0859,0.156,,-2.127693859366696,53.009980685866736,Summer,False
1065,2026-07-09,21,0.84,0.1256,0.0692,0.098,,-2.1801448025469314,53.00920231620362,Summer,False
1066,2026-07-09,23,0.92,0.1142,0.0678,0.056,,-2.155291841675524,53.00884970429609,Summer,False
1067,2026-07-09,7,0.28,0.1258,0.0946,0.112,,-2.2108417355713907,53.0095384032762,Summer,False
1068,2026-07-09,5,0.20,0.1269,0.0418,0.245,,-2.1653660519476268,53.009310127664996,Summer,False
1069,2026-07-09,10,0.40,0.1108,0.0577,0.140,,-2.2086808470878285,53.00917473208942,Summer,False
1070,2026-07-09,9,0.36,0.1330,0.0511,0.196,64620,-2.1763376961331127,53.00885922996348,Summer,True
1071,2026-07-09,34,1.36,0.1189,0.0752,0.058,,-2.1621892608257394,53.00720218321518,Summer,False
1072,2026-07-09,6,0.24,0.1233,0.1217,0.295,,-2.1678697342480295,53.008290863476574,Summer,False
1073,2026-07-09,18,0.72,0.1210,0.0961,0.098,,-2.2056129939920575,53.008139446687125,Summer,False
1074,2026-07-09,6,0.24,0.1155,0.1032,0.295,,-2.1225714046101856,53.00778547213811,Summer,False
1075,2026-07-09,5,0.20,0.1175,0.0936,0.157,,-2.190798291255823,53.007436256123036,Summer,False
1076,2026-07-09,8,0.32,0.1141,0.1081,0.128,,-2.1749031526986404,53.00744839462721,Summer,False
1077,2026-07-09,7,0.28,0.1043,0.0577,0.130,,-2.1928667607682906,53.00749140878879,Summer,False
1078,2026-07-09,7,0.28,0.1190,0.0468,0.344,65044,-2.184820217619966,53.00741083846391,Summer,True
1079,2026-07-09,8,0.32,0.1135,0.0523,0.251,,-2.1587955519494915,53.006121937258946,Summer,False
1080,2026-07-09,21,0.84,0.1216,0.0749,0.064,,-2.173389209201824,53.00543125636471,Summer,False
1081,2026-07-09,15,0.60,0.1109,0.0654,0.075,62189,-2.1852597368042046,53.00502516654702,Summer,True
1082,2026-07-09,18,0.72,0.1269,0.0375,0.072,,-2.130690405899757,53.00425920608881,Summer,False
1083,2026-07-09,6,0.24,0.1220,0.0616,0.188,,-2.166202753699772,53.00456345200902,Summer,False
1084,2026-07-09,7,0.28,0.1371,0.0530,0.130,,-2.1285621584604315,53.00351874427837,Summer,False
1085,2026-07-09,107,4.28,0.1436,0.0855,0.035,,-2.213079259889373,53.003058355257075,Summer,False
1086,2026-07-09,14,0.56,0.1183,0.0941,0.100,0515,-2.201751508990499,53.00368582464728,Summer,True
1087,2026-07-09,23,0.92,0.1267,0.0497,0.075,60636,-2.185006244050756,53.002842456356824,Summer,True
1088,2026-07-09,15,0.60,0.1277,0.0279,0.107,,-2.126579561883589,53.002175433505386,Summer,False
1089,2026-07-09,9,0.36,0.1124,0.0902,0.196,,-2.166945253288665,53.00298047800466,Summer,False
1090,2026-07-09,5,0.20,0.1453,0.0758,0.321,,-2.1805801639657134,53.002403986117976,Summer,False
1091,2026-07-09,8,0.32,0.1092,0.0502,0.128,743,-2.186801494460767,53.000833046701274,Summer,True
1092,2026-07-09,7,0.28,0.1331,0.0492,0.112,56801,-2.189116918206631,53.00081354192526,Summer,True
1093,2026-07-09,18,0.72,0.1135,0.0839,0.251,,-2.177348128756204,53.000136247638466,Summer,False
1094,2026-07-09,11,0.44,0.1192,0.0613,0.096,,-2.1726240905230925,52.999625838004626,Summer,False
1095,2026-07-09,5,0.20,0.1119,0.0428,0.157,,-2.1895185668203005,52.999372794834485,Summer,False
1096,2026-07-09,7,0.28,0.1242,0.0691,0.220,63096,-2.163789797113494,52.99832649860144,Summer,True
1097,2026-07-09,18,0.72,0.1215,0.1043,0.196,,-2.117665519194292,52.997430973474785,Summer,False
1098,2026-07-09,6,0.24,0.1268,0.0609,0.188,,-2.2130166693374873,52.99805033498958,Summer,False
1099,2026-07-09,6,0.24,0.1135,0.0911,0.295,,-2.175470392137076,52.997885808905096,Summer,False
1100,2026-07-09,9,0.36,0.1365,0.0891,0.577,58748,-2.1608529118332602,52.997803527525036,Summer,True
1101,2026-07-09,5,0.20,0.1156,0.1101,0.245,,-2.1815070537966004,52.997519982357474,Summer,False
1102,2026-07-09,8,0.32,0.1093,0.0539,0.208,68141,-2.155097157178082,52.997083547236976,Summer,True
1103,2026-07-09,34,1.36,0.1212,0.0801,0.046,,-2.151155566209205,52.99672761477637,Summer,False
1104,2026-07-09,9,0.36,0.1052,0.0899,0.110,,-2.1660696865053195,52.99686135040577,Summer,False
1105,2026-07-09,9,0.36,0.1179,0.1210,0.167,,-2.138000256889318,52.99640147459072,Summer,False
1106,2026-07-09,5,0.20,0.1044,0.0669,0.157,,-2.1904087398654157,52.996394285056525,Summer,False
1107,2026-07-09,24,0.96,0.1250,0.0415,0.121,,-2.211224068721712,52.99557378981214,Summer,False
1108,2026-07-09,6,0.24,0.1404,0.0418,0.233,0142,-2.1800966112924964,52.99489126932425,Summer,True
1109,2026-07-09,8,0.32,0.1117,0.1005,0.251,,-2.155372373546422,52.9944335395135,Summer,False
1110,2026-07-09,16,0.64,0.1311,0.0523,0.095,,-2.184846542220946,52.99287502731158,Summer,False
1111,2026-07-09,24,0.96,0.1332,0.1117,0.295,,-2.1483319828224454,52.99256290314102,Summer,False
1112,2026-07-09,15,0.60,0.1175,0.0612,0.097,,-2.138585896267343,52.99193083678066,Summer,False
1113,2026-07-09,15,0.60,0.1149,0.1065,0.131,,-2.17991960999302,52.992175161419645,Summer,False
1114,2026-07-09,6,0.24,0.1157,0.0868,0.131,,-2.1412630829400388,52.99215996251207,Summer,False
1115,2026-07-09,6,0.24,0.1203,0.0959,0.524,,-2.154125479062306,52.9921622655126,Summer,False
1116,2026-07-09,9,0.36,0.1154,0.1383,0.144,0238,-2.1289924673788008,52.99154131216574,Summer,True
1117,2026-07-09,17,0.68,0.1211,0.1118,0.185,,-2.1706996557989635,52.99176784134158,Summer,False
1118,2026-07-09,36,1.44,0.1265,0.0731,0.042,,-2.176356568783063,52.98829295307975,Summer,False
1119,2026-07-09,14,0.56,0.1153,0.0589,0.076,,-2.1367672072296706,52.988141962083525,Summer,False
1120,2026-07-09,31,1.24,0.1152,0.0641,0.036,,-2.1956628189215666,52.987203624310624,Summer,False
1121,2026-07-09,13,0.52,0.1160,0.0706,0.093,,-2.169750786112535,52.98753321067526,Summer,False
1122,2026-07-09,17,0.68,0.1200,0.0728,0.101,,-2.129282622002648,52.98737878279958,Summer,False
1123,2026-07-09,7,0.28,0.1111,0.0932,0.220,,-2.191367711238921,52.98744708087291,Summer,False
1124,2026-07-09,14,0.56,0.1288,0.1199,0.122,,-2.145042373863404,52.98615980341912,Summer,False
1125,2026-07-09,7,0.28,0.1072,0.0733,0.182,55692,-2.202322442614976,52.986570742430104,Summer,True
1126,2026-07-09,7,0.28,0.1041,0.0801,0.153,56575,-2.139382762548697,52.98610612830526,Summer,True
1127,2026-07-09,29,1.16,0.1260,0.1082,0.172,,-2.176537071029208,52.98511956300895,Summer,False
1128,2026-07-09,13,0.52,0.1090,0.0689,0.071,,-2.1413942236526786,52.98554769962905,Summer,False
1129,2026-07-09,12,0.48,0.1238,0.0615,0.085,860,-2.1236716178328705,52.985349239771544,Summer,True
1130,2026-07-09,5,0.20,0.1162,0.0389,0.321,,-2.17362539385773,52.98577885885127,Summer,False
1131,2026-07-09,13,0.52,0.1238,0.0878,0.093,,-2.130974982505854,52.98514006993295,Summer,False
1132,2026-07-09,6,0.24,0.1353,0.0704,0.233,,-2.171188680845289,52.98545025416359,Summer,False
1133,2026-07-09,5,0.20,0.1108,0.0879,0.194,62023,-2.1277569341364524,52.98516352777998,Summer,True
1134,2026-07-09,11,0.44,0.1181,0.0895,0.135,,-2.136756035943206,52.984529643622125,Summer,False
1135,2026-07-09,10,0.40,0.1101,0.0850,0.097,,-2.126647833376525,52.984022678517725,Summer,False
1136,2026-07-09,5,0.20,0.1229,0.1456,0.321,,-2.1489545522013187,52.982871946696434,Summer,False
1137,2026-07-09,12,0.48,0.1177,0.0556,0.223,,-2.1711039743838234,52.98209350413975,Summer,False
1138,2026-07-09,6,0.24,0.1051,0.0606,0.188,,-2.131735057549377,52.98190240214424,Summer,False
1139,2026-07-09,12,0.48,0.1169,0.0908,0.104,,-2.1237519517829933,52.98137936165272,Summer,False
1140,2026-07-09,6,0.24,0.1122,0.0889,0.233,,-2.168893584859006,52.98084947800935,Summer,False
1141,2026-07-09,12,0.48,0.1093,0.1087,0.116,,-2.1338775418830864,52.98028489360198,Summer,False
1142,2026-07-09,5,0.20,0.1112,0.1186,0.245,,-2.1941669574410327,52.98020240948683,Summer,False
1143,2026-07-09,6,0.24,0.1077,0.0686,0.131,62728,-2.130091131893235,52.97970288060559,Summer,True
1144,2026-07-09,8,0.32,0.1137,0.1232,0.393,,-2.2047740801957465,52.979671522671346,Summer,False
1145,2026-07-09,9,0.36,0.1187,0.0784,0.098,,-2.104468095820212,52.97833397237253,Summer,False
1146,2026-07-09,6,0.24,0.1222,0.0699,0.295,,-2.090589089224736,52.97650057899905,Summer,False
1147,2026-07-09,12,0.48,0.1172,0.0707,0.147,,-2.095635928516757,52.97611955619828,Summer,False
1148,2026-07-09,5,0.20,0.1413,0.0395,0.194,,-2.171063088239897,52.97644767511563,Summer,False
1149,2026-07-09,5,0.20,0.1191,0.0989,0.436,,-2.1842458719171014,52.975532015857596,Summer,False
1150,2026-07-09,8,0.32,0.1287,0.1212,0.175,,-2.1542277758940527,52.97485028315871,Summer,False
1151,2026-07-09,65,2.60,0.1176,0.0769,0.079,,-2.1855202651091057,52.97428772549227,Summer,False
1152,2026-07-09,6,0.24,0.1244,0.0855,0.233,,-2.1776570743701043,52.97428799200156,Summer,False
1153,2026-07-09,7,0.28,0.1396,0.0638,0.153,58702,-2.1963824393357556,52.97409926766726,Summer,True
1154,2026-07-09,5,0.20,0.3474,0.0642,0.321,,-2.1287257513861078,52.972549026252636,Summer,False
1155,2026-07-09,13,0.52,0.1156,0.0938,0.071,,-2.176178520242648,52.968906968856444,Summer,False
